RespondentID,SouthernID,HowManySouthernStates ,Male,Age,HouseholdIncome,Education
3184823496,2,5,0,2,2,3
3184823365,0,6,1,2,2,2
3184822919,2,12,1,3,2,5
3184822619,0,11,1,2,4,5
3184821771,0,10,0,2,1,3
3184821438,2,8,1,1,1,4
3184820725,1,9,1,1,2,4
3184820539,0,9,1,1,1,5
3184820522,0,12,,,,
3184817430,0,13,1,1,3,3
3184816110,0,11,1,1,1,1
3184815971,1,10,0,3,4,4
3184815378,0,11,0,4,3,2
3184815227,3,10,0,4,3,4
3184814774,2,10,1,3,2,5
3184812688,2,18,0,1,4,3
3184812043,2,16,0,1,5,3
3184810006,1,11,1,1,2,3
3184808505,0,11,1,3,5,5
3184806633,0,9,,,,
3184805452,0,11,0,4,3,5
3184805424,2,9,0,2,3,5
3184804877,0,7,0,3,1,5
3184804440,0,12,1,1,2,4
3184802139,2,9,,,,
3184801293,0,15,1,3,3,4
3184800727,1,10,1,1,2,3
3184796563,2,12,1,3,5,3
3184795096,0,9,1,1,3,5
3184792810,0,6,0,3,5,5
3184792562,1,8,1,1,,
3184790671,2,8,1,2,3,3
3184790022,0,8,0,4,3,5
3184788822,2,10,1,4,5,5
3184788747,0,4,0,2,2,5
3184788358,0,20,,,,
3184787430,2,13,0,2,2,5
3184785905,3,12,0,1,2,4
3184782431,0,12,0,4,4,5
3184780847,3,9,1,3,2,4
3184779249,1,7,0,3,5,4
3184779076,1,10,1,1,1,4
3184777829,0,9,1,3,5,5
3184776880,0,14,1,1,2,3
3184774507,3,11,1,3,5,4
3184771845,2,8,0,1,4,3
3184769161,0,10,1,3,3,3
3184768990,3,9,1,1,5,3
3184768634,0,11,0,2,2,3
3184768632,2,14,1,1,1,
3184768618,3,1,0,2,5,5
3184767653,0,14,,,,
3184767393,2,14,0,1,4,2
3184765735,0,8,1,2,2,3
3184765302,2,13,,,,
3184763656,0,13,1,2,4,4
3184763376,1,7,1,3,3,4
3184763041,2,1,0,2,2,2
3184762684,2,1,0,3,5,2
3184761901,0,4,0,3,2,3
3184761261,2,10,1,4,2,5
3184758319,2,7,1,2,5,4
3184758156,1,9,0,1,5,3
3184755482,0,12,,,,
3184754234,0,4,0,3,5,2
3184753985,0,9,0,4,2,2
3184753158,2,11,1,3,3,5
3184752872,2,6,0,3,4,5
3184751845,2,12,0,1,3,4
3184751092,1,10,0,2,2,4
3184750694,0,8,,,,
3184750049,3,11,1,1,2,4
3184749934,2,7,1,4,4,3
3184749576,2,11,0,1,5,2
3184749187,0,7,1,3,5,4
3184748543,3,12,1,3,5,4
3184748309,2,8,0,1,4,2
3184747884,2,13,0,4,5,5
3184745472,0,13,1,4,5,5
3184745403,0,17,1,1,1,4
3184744255,0,5,1,4,2,3
3184744051,3,13,0,1,3,5
3184743902,0,8,1,2,2,3
3184743617,3,11,0,3,4,3
3184743138,2,11,1,3,3,3
3184741989,3,12,0,2,4,4
3184741768,3,7,1,2,4,5
3184740956,0,6,0,4,5,3
3184740931,3,11,0,4,4,4
3184740549,3,4,0,2,2,3
3184740289,0,16,1,3,4,5
3184739190,0,10,0,4,4,2
3184738716,1,8,0,4,3,3
3184738598,0,7,0,4,5,2
3184738357,0,10,1,4,3,
3184738164,0,7,1,2,4,5
3184738002,3,3,,,,
3184737633,0,13,0,4,3,5
3184736409,2,9,1,4,3,4
3184736171,0,16,,,,
3184734200,0,14,0,4,3,5
3184732283,0,20,0,2,3,3
3184732027,0,9,0,4,3,5
3184731982,0,5,1,2,3,5
3184729784,2,10,1,4,3,4
3184729738,0,8,1,2,3,4
3184729067,3,9,0,3,5,3
3184728579,2,15,1,3,1,4
3184728450,1,12,1,4,5,4
3184727584,2,15,,,,
3184726651,0,12,1,4,3,4
3184725957,2,15,,,,
3184725053,1,12,0,1,2,3
3184724756,1,5,1,4,3,3
3184724662,0,8,0,1,5,3
3184723928,0,13,1,4,4,3
3184723806,1,10,0,1,5,3
3184723013,0,12,0,1,3,4
3184721706,0,2,,,,
3184721317,2,7,1,4,5,5
3184721078,0,5,0,1,2,5
3184720588,2,9,1,2,5,5
3184715296,0,13,0,1,2,3
3184715270,0,13,0,1,3,3
3184715138,1,7,0,3,3,5
3184713315,2,9,0,3,5,5
3184713146,3,8,0,2,3,4
3184712410,0,10,0,4,5,5
3184709286,0,8,0,4,2,3
3184709089,0,12,0,4,5,5
3184709069,2,20,1,1,5,1
3184708973,2,10,0,2,5,4
3184704175,0,6,0,3,5,5
3184703416,0,9,,,,
3184703088,0,8,1,1,2,4
3184701320,0,1,1,2,2,4
3184700398,3,14,1,1,1,3
3184700058,1,12,0,4,3,5
3184699655,1,13,1,1,5,2
3184699377,0,11,1,1,1,4
3184697101,1,10,0,2,3,3
3184696299,0,5,1,2,2,3
3184695620,0,10,0,2,5,3
3184692715,0,9,0,2,3,5
3184692357,3,5,0,4,2,2
3184690497,0,6,1,2,3,5
3184688943,0,10,0,2,5,3
3184688557,2,12,1,4,3,3
3184685624,3,9,0,1,1,3
3184684736,3,11,1,3,4,4
3184683704,2,8,0,3,5,3
3184683636,3,1,1,2,2,3
3184683541,0,11,1,3,2,3
3184683054,1,8,1,1,1,4
3184682401,0,11,1,3,2,5
3184681062,1,12,,,,
3184680125,1,9,0,4,2,4
3184680012,0,9,0,4,4,5
3184679660,0,12,1,1,2,3
3184677876,2,8,,,,
3184677320,1,8,,,,
3184676971,0,10,1,4,3,5
3184675984,3,11,0,1,3,3
3184675786,1,13,1,4,4,5
3184674248,3,4,0,4,3,3
3184672363,0,9,0,4,4,5
3184672302,0,12,1,3,2,4
3184671689,0,8,0,4,3,5
3184671301,0,8,0,2,2,2
3184671093,0,11,1,2,3,3
3184670535,2,11,1,4,4,5
3184669732,2,15,1,4,3,3
3184669147,0,13,,,,
3184669041,1,6,0,2,5,5
3184668995,0,15,1,1,1,3
3184668759,0,9,,,,
3184668282,2,11,1,3,3,5
3184665400,3,1,1,1,1,
3184663887,2,9,0,1,3,2
3184663598,0,12,0,4,3,5
3184662386,1,18,0,1,3,3
3184662017,0,14,0,2,2,3
3184661930,0,7,0,3,2,5
3184661135,0,8,1,1,5,3
3184660949,2,7,0,2,4,5
3184660701,0,9,0,4,5,5
3184657705,0,12,1,3,5,4
3184653663,3,12,0,1,4,3
3184651028,0,7,1,2,2,4
3184650870,0,12,1,2,2,5
3184650503,2,9,0,2,5,3
3184648407,0,8,1,4,2,5
3184647451,3,7,0,1,2,3
3184647444,1,6,1,2,4,4
3184646727,2,8,1,1,1,4
3184645601,0,12,1,2,5,5
3184644887,2,6,,,,
3184644707,0,12,0,4,3,3
3184641771,0,14,0,4,2,2
3184641165,2,9,1,1,3,4
3184639052,3,7,0,3,3,3
3184638962,2,6,1,3,5,4
3184638654,0,9,,,,
3184638183,0,11,1,3,5,4
3184637317,0,9,0,4,3,5
3184637166,0,11,1,4,4,5
3184637015,0,5,,,,
3184636640,1,12,,,,
3184635824,0,3,0,3,5,1
3184635611,2,10,0,1,5,2
3184635171,0,12,1,4,5,5
3184634932,0,15,1,1,3,2
3184634329,0,12,0,4,3,4
3184632742,0,13,1,2,2,3
3184631573,3,12,0,4,5,3
3184631404,2,6,0,4,3,5
3184631055,0,14,0,4,5,4
3184630966,0,6,1,2,5,3
3184629970,0,4,1,3,,
3184629817,0,12,1,3,3,4
3184628731,0,5,0,3,5,5
3184628397,1,9,1,4,3,4
3184627871,0,10,0,1,5,4
3184627248,3,8,1,4,2,5
3184626873,2,8,0,1,5,2
3184626398,3,7,0,3,3,4
3184623891,2,15,1,2,2,5
3184621230,2,5,1,2,2,4
3184619682,2,9,1,4,4,4
3184618176,3,9,0,2,4,5
3184615403,1,8,0,2,3,3
3184613203,2,9,0,4,1,3
3184612987,0,5,1,2,1,3
3184612286,2,7,1,4,3,4
3184611875,0,16,0,4,3,5
3184611625,3,1,0,4,2,3
3184610742,3,9,1,4,3,5
3184609361,0,9,0,3,3,5
3184608949,0,13,1,1,5,2
3184607946,2,14,0,4,5,5
3184607754,2,7,0,4,5,5
3184606700,3,10,1,3,5,5
3184606598,2,3,1,2,3,5
3184604362,2,8,0,4,5,5
3184604261,2,12,0,2,1,3
3184602032,0,15,1,2,3,4
3184601195,0,13,0,2,4,4
3184600982,3,7,1,3,3,5
3184600187,0,7,1,2,4,5
3184599856,0,10,0,2,3,5
3184598268,2,10,0,3,5,4
3184596340,1,9,0,3,4,5
3184595046,0,12,1,4,4,4
3184594307,3,7,0,3,5,3
3184592521,3,12,1,4,3,5
3184592473,1,12,1,1,2,2
3184590867,3,13,0,2,4,3
3184590252,0,12,0,1,3,4
3184589466,0,13,,,,
3184588559,0,18,1,1,3,3
3184587446,0,11,,,,
3184587443,0,12,1,4,5,5
3184586312,0,15,1,2,2,5
3184586114,2,14,1,2,2,1
3184586006,1,11,,,,
3184585678,1,11,,,,
3184585274,0,14,0,3,1,2
3184584943,0,18,1,1,5,3
3184582538,0,6,0,3,5,2
3184580758,0,11,0,3,3,5
3184580721,1,10,,,,
3184580304,0,7,1,4,1,4
3184579348,2,14,1,4,3,3
3184578532,0,10,0,4,5,3
3184576306,0,7,0,2,5,3
3184576049,2,8,0,4,5,5
3184575749,0,15,1,1,5,3
3184575502,2,9,0,1,5,2
3184574414,0,10,1,2,3,3
3184569528,2,12,0,1,4,4
3184569081,1,16,1,2,2,4
3184568822,0,13,1,2,3,4
3184568391,0,10,0,2,3,3
3184566297,2,9,0,3,2,1
3184565893,1,10,0,1,5,3
3184565721,2,2,0,2,2,3
3184564898,1,6,0,3,3,4
3184564717,0,11,1,4,3,5
3184564627,2,8,,,,
3184564603,1,4,0,1,2,3
3184562628,3,10,1,2,3,4
3184560591,0,11,0,1,2,2
3184559479,0,15,1,3,3,3
3184558740,0,14,1,4,1,4
3184556528,3,12,0,2,3,3
3184556337,0,11,1,3,5,5
3184556149,2,1,0,1,5,4
3184554711,0,10,0,3,3,5
3184554619,2,6,1,4,3,5
3184554425,1,7,0,2,3,3
3184553112,3,6,0,4,5,4
3184553062,0,13,1,4,3,4
3184552640,0,18,0,3,3,2
3184550208,0,15,0,2,5,2
3184549669,1,7,0,2,5,4
3184549381,0,9,,,,
3184548938,3,13,1,4,3,5
3184547592,0,8,0,2,3,4
3184547220,2,13,0,3,5,5
3184546280,0,1,1,1,5,
3184543513,1,8,,,,
3184543114,0,21,1,1,5,4
3184541201,0,14,0,1,5,2
3184540508,0,12,0,3,3,3
3184538847,3,14,1,4,3,5
3184537607,0,6,0,4,1,3
3184537241,0,4,0,2,2,5
3184535586,0,12,0,3,5,5
3184535005,0,14,1,3,5,4
3184532338,1,13,0,4,4,5
3184532162,0,11,1,3,4,4
3184530177,2,11,0,3,5,5
3184529241,0,12,0,2,2,3
3184529100,0,9,0,4,3,4
3184528288,0,1,1,2,5,4
3184526634,0,10,0,1,3,4
3184526555,0,11,1,4,2,5
3184526353,0,10,1,3,3,4
3184524507,0,8,1,4,4,3
3184524232,1,12,0,4,3,3
3184523644,3,12,0,3,4,5
3184522936,3,15,1,4,3,5
3184521538,0,8,0,4,3,4
3184521124,0,9,1,2,2,4
3184520943,2,8,0,4,2,3
3184519655,3,5,1,1,5,2
3184518268,0,10,,,,
3184515903,0,13,1,1,5,3
3184514635,3,7,0,2,3,4
3184512199,0,9,,,,
3184510488,0,15,1,1,5,2
3184509648,1,6,0,2,4,3
3184509312,0,14,0,4,3,3
3184509188,0,6,1,1,5,4
3184508725,0,13,1,3,3,3
3184508561,1,7,,,,
3184508173,1,8,0,1,5,3
3184507850,3,5,0,2,2,3
3184507691,0,7,0,2,5,5
3184507093,1,14,1,3,3,5
3184506539,1,6,1,4,3,4
3184505543,2,7,0,3,3,
3184504444,2,10,1,2,2,4
3184503957,0,4,1,2,3,4
3184503116,0,16,0,3,2,4
3184503036,0,9,0,4,4,4
3184502247,1,4,0,3,3,3
3184501364,0,4,0,2,2,2
3184498706,2,12,,,,
3184498479,0,13,0,4,1,5
3184495413,0,13,0,3,3,3
3184495291,0,11,0,2,3,5
3184495205,0,11,,,,
3184495168,1,8,0,3,4,4
3184494941,0,6,0,2,5,4
3184493961,2,9,0,4,1,5
3184493420,2,13,1,1,5,4
3184491305,3,4,0,1,1,2
3184490328,0,10,1,1,3,2
3184488417,0,11,1,4,5,5
3184486827,2,8,1,4,3,3
3184486333,0,10,,,,
3184486167,1,12,0,3,2,4
3184485958,0,12,1,1,2,3
3184485504,0,13,0,4,5,5
3184484641,0,10,1,3,4,5
3184484320,3,10,1,2,3,3
3184483574,0,6,0,3,5,2
3184482947,2,7,1,3,5,5
3184481686,1,3,0,3,5,3
3184481142,0,13,0,3,4,3
3184479982,2,9,0,1,5,4
3184479616,0,5,0,3,4,4
3184479293,2,13,0,3,3,4
3184479052,0,13,0,2,3,3
3184476693,3,11,1,4,3,5
3184475389,2,11,0,1,5,2
3184474579,0,12,0,2,5,5
3184472280,0,9,0,4,3,5
3184472151,1,7,0,2,5,5
3184471281,0,14,0,2,1,4
3184471100,0,14,0,4,3,5
3184470582,0,11,0,3,2,2
3184470552,2,9,0,3,3,3
3184469246,0,8,0,3,5,3
3184468732,1,10,0,1,1,4
3184468599,0,9,1,1,3,3
3184468283,2,16,1,3,4,4
3184468019,0,9,0,2,3,3
3184467511,0,12,1,4,4,5
3184467243,0,15,1,1,1,2
3184467225,0,15,0,1,5,4
3184466194,0,11,1,1,5,2
3184465653,2,2,1,3,4,4
3184465597,0,9,0,4,3,4
3184465426,0,11,0,2,1,4
3184464220,0,8,1,4,3,4
3184464027,0,12,0,2,5,5
3184463762,1,8,0,3,3,3
3184463338,3,8,0,4,3,4
3184463222,0,8,0,4,4,4
3184462362,0,3,0,1,1,3
3184462235,0,3,,,,
3184460645,0,13,1,2,5,3
3184460486,2,7,1,1,3,3
3184460433,1,8,0,3,5,5
3184460319,0,14,0,3,3,5
3184460291,0,13,0,4,3,4
3184459331,2,12,,,,
3184457711,0,16,1,2,3,4
3184457660,1,12,0,1,1,3
3184457095,0,11,0,1,5,4
3184456745,3,6,0,4,5,3
3184456700,0,13,0,4,5,5
3184456324,0,4,,,,
3184456279,3,13,0,1,1,3
3184456164,0,13,0,1,5,4
3184455618,1,6,0,3,2,4
3184454684,0,12,1,4,4,5
3184454193,0,7,0,1,5,2
3184452468,3,7,0,1,3,3
3184451841,0,10,1,3,2,5
3184450300,0,8,0,2,1,4
3184449895,3,6,0,1,3,5
3184448271,0,8,1,1,1,5
3184447844,0,15,0,1,5,4
3184447390,0,12,1,4,5,5
3184447294,0,9,0,3,3,2
3184444157,0,7,0,1,5,2
3184444065,1,10,0,3,1,3
3184442763,3,7,0,3,5,5
3184442311,2,5,0,2,2,4
3184441294,0,9,0,3,3,4
3184440618,0,12,0,1,2,4
3184440365,0,5,0,2,5,3
3184440315,3,9,0,3,3,5
3184440064,0,15,1,3,3,3
3184439760,0,11,1,3,4,5
3184439661,1,10,1,3,3,5
3184439414,3,5,0,1,5,3
3184438617,0,8,0,1,2,4
3184438584,2,11,0,3,1,2
3184437551,0,11,1,4,3,4
3184436842,0,12,0,2,3,3
3184434751,0,10,1,3,4,3
3184434749,0,11,0,4,1,3
3184433823,2,4,1,1,2,3
3184433764,0,9,0,4,3,3
3184433584,1,9,1,2,3,2
3184432030,3,10,1,4,4,5
3184431195,1,12,0,2,2,5
3184430451,0,4,,,,
3184430186,0,12,0,1,3,3
3184430116,1,7,0,3,2,3
3184429762,0,4,0,2,2,5
3184429352,3,5,0,4,,4
3184428975,3,8,0,1,5,3
3184428721,3,7,0,4,,4
3184428229,3,9,0,3,4,5
3184428071,2,12,1,4,4,5
3184427863,0,7,0,2,3,4
3184427797,3,1,,,,
3184426918,3,9,0,1,5,4
3184426363,0,11,0,2,3,5
3184425182,0,12,1,3,5,3
3184424061,0,3,1,1,5,
3184424020,0,9,0,2,2,3
3184422401,0,16,0,3,5,3
3184422156,0,11,,,,
3184421664,3,8,1,2,2,2
3184421337,3,10,0,4,4,5
3184420122,1,1,1,3,2,2
3184418956,2,6,0,3,3,3
3184418753,1,3,0,3,3,2
3184418085,0,8,0,3,4,4
3184417522,1,13,1,4,3,5
3184417511,0,6,,,,
3184417121,0,8,0,3,1,2
3184416950,3,11,1,4,3,3
3184416308,0,14,0,2,3,5
3184415493,0,5,1,3,3,4
3184414923,0,3,0,2,5,5
3184414415,0,12,0,3,5,5
3184413809,3,11,1,4,3,4
3184413535,0,10,1,4,,
3184412922,3,15,0,4,1,4
3184412345,0,6,0,4,3,3
3184412314,0,7,0,3,3,3
3184411938,0,7,0,4,3,4
3184410206,0,8,0,1,1,4
3184409804,3,11,0,4,5,5
3184408975,2,6,1,4,3,4
3184408730,0,14,0,3,3,4
3184407838,3,8,0,2,5,3
3184405602,2,1,0,2,1,2
3184405385,0,8,1,3,5,4
3184404958,0,9,0,2,5,5
3184403720,0,5,0,3,3,5
3184403280,2,9,0,1,3,2
3184402788,0,11,0,1,5,3
3184402587,0,10,0,2,2,3
3184402216,1,13,,,,
3184401502,0,10,0,2,2,4
3184399902,3,12,1,3,5,3
3184396504,3,11,0,3,1,1
3184395167,1,11,0,1,1,5
3184394368,0,11,0,1,3,3
3184394278,3,12,0,3,2,3
3184393184,2,10,0,3,3,4
3184392199,1,5,0,1,1,3
3184390132,0,7,0,3,3,5
3184390068,0,17,1,3,3,4
3184390053,2,6,0,3,3,3
3184390018,0,6,1,4,3,4
3184386563,0,6,0,1,5,2
3184386392,0,11,0,1,4,4
3184385626,0,10,1,2,3,3
3184384821,0,10,0,3,5,5
3184384630,2,9,,,,
3184384494,1,11,1,2,1,5
3184384099,0,14,1,4,1,3
3184384051,3,9,0,2,5,3
3184383312,0,15,1,2,5,5
3184382496,3,8,0,1,1,4
3184382481,0,9,1,2,3,3
3184380730,3,11,0,1,2,5
3184379936,0,16,0,1,2,3
3184379158,0,12,0,3,5,5
3184378535,2,8,0,4,1,3
3184378396,0,13,0,3,3,5
3184376663,1,10,0,1,3,3
3184376511,0,4,0,1,2,3
3184376419,0,8,1,3,4,4
3184375943,3,12,1,3,4,3
3184375851,2,11,0,2,2,3
3184375709,0,11,0,2,5,4
3184375676,3,11,,,,
3184374196,3,8,0,2,2,3
3184373428,0,8,1,3,3,3
3184373393,2,13,,,,
3184373364,0,9,1,3,2,5
3184373148,0,12,1,4,4,3
3184373124,1,9,0,1,3,4
3184372815,2,12,1,3,4,3
3184372132,3,7,,,,
3184372097,0,12,0,1,5,2
3184371365,1,4,0,3,5,3
3184370168,2,8,0,2,3,5
3184368885,1,9,,,,
3184368452,1,6,1,2,1,2
3184368191,3,15,1,4,5,5
3184366890,0,13,1,2,5,3
3184366332,3,9,0,2,2,4
3184365979,2,12,0,2,3,3
3184365130,0,11,0,1,3,3
3184365023,1,11,1,4,3,3
3184364334,0,10,,,,
3184363859,3,6,0,1,3,3
3184362401,0,7,0,3,,3
3184360645,2,1,0,1,3,1
3184359472,2,12,0,1,1,5
3184359308,0,6,0,4,3,3
3184358529,1,8,1,3,1,2
3184358173,3,10,0,2,5,4
3184357938,2,8,1,3,5,4
3184357590,3,7,0,2,3,2
3184357023,0,11,0,2,5,5
3184356460,0,13,0,4,5,2
3184355221,1,5,0,1,5,3
3184355155,0,8,0,1,1,4
3184354896,2,14,0,3,5,5
3184354141,0,8,0,2,4,4
3184353638,2,7,0,4,3,3
3184352987,0,9,0,1,1,3
3184351696,2,6,0,2,5,4
3184351212,0,13,0,1,1,4
3184350828,3,10,0,3,5,3
3184350388,1,14,0,4,2,1
3184349780,2,13,0,1,2,5
3184348696,2,11,0,2,3,4
3184348335,0,6,0,3,1,
3184348144,3,10,1,4,3,5
3184347668,2,10,0,1,1,4
3184345413,0,14,0,4,5,5
3184344687,0,12,0,4,5,5
3184343158,0,13,1,1,4,1
3184343020,0,15,1,1,2,3
3184342808,3,6,,,,
3184342579,3,1,1,3,4,4
3184341759,3,8,1,3,3,4
3184341681,0,1,0,1,1,3
3184341055,0,11,0,3,2,3
3184340764,2,14,0,2,2,4
3184339671,3,1,,,,
3184339152,0,9,0,1,1,3
3184338872,3,6,0,4,3,4
3184337617,3,6,0,2,1,2
3184336953,0,8,0,3,5,3
3184336546,0,12,0,1,2,3
3184334377,0,3,0,1,5,2
3184332967,1,6,0,4,3,2
3184332847,3,14,,,,
3184331334,0,9,1,3,4,4
3184330383,2,12,0,4,4,4
3184330335,2,9,0,3,2,4
3184329302,0,5,,,,
3184328896,0,12,0,4,3,5
3184328329,0,6,0,2,5,5
3184324814,0,11,1,3,,5
3184324783,0,14,1,4,4,4
3184323464,0,8,0,1,2,3
3184323181,1,11,1,2,2,3
3184323092,3,12,0,4,2,3
3184323087,0,6,1,3,5,3
3184322972,0,11,0,3,3,5
3184322710,0,7,0,1,1,3
3184322530,1,12,0,4,5,5
3184322176,2,10,0,3,5,5
3184321875,1,14,0,4,3,5
3184321699,3,10,0,2,4,3
3184320990,0,14,1,4,3,4
3184320428,3,11,1,4,2,3
3184319569,0,13,0,1,5,4
3184319314,0,7,0,1,1,4
3184318241,0,11,1,1,5,3
3184317854,3,15,1,2,3,5
3184317685,0,15,0,2,2,4
3184317667,2,10,0,1,5,2
3184317289,0,5,1,3,2,3
3184317184,0,7,0,2,5,5
3184316975,3,8,0,2,3,3
3184316627,0,13,0,3,3,5
3184316268,0,12,0,3,3,4
3184315294,0,9,1,3,2,5
3184312863,0,10,0,3,3,3
3184312440,1,5,0,2,5,4
3184311051,3,10,0,3,4,3
3184310558,0,5,0,2,3,3
3184309877,0,15,1,1,3,4
3184309814,2,8,0,1,2,4
3184307125,3,9,0,3,3,2
3184304494,1,7,0,2,3,2
3184300232,0,16,1,4,1,3
3184299795,3,8,0,2,5,4
3184298592,0,9,0,4,2,3
3184298501,3,7,1,4,5,4
3184297881,0,11,0,3,5,4
3184296898,1,13,0,2,1,5
3184294764,1,13,1,2,5,3
3184294354,1,10,,,,
3184294026,0,7,0,1,3,5
3184292412,3,16,0,2,3,3
3184291733,0,12,1,2,3,4
3184291243,0,11,1,1,5,3
3184290763,1,9,0,1,3,5
3184290192,0,11,0,1,1,5
3184288662,0,7,0,2,3,3
3184288504,0,9,0,3,5,5
3184288350,0,14,0,3,5,4
3184286361,0,5,1,3,5,5
3184286132,1,13,0,1,5,3
3184285784,2,9,0,2,2,3
3184285478,0,15,1,2,2,3
3184285000,1,10,0,1,2,4
3184284687,2,13,1,3,5,3
3184284476,3,12,0,3,3,4
3184284141,0,7,0,1,2,4
3184284012,0,8,0,3,5,4
3184282605,0,8,,,,
3184282561,0,9,1,2,5,4
3184281679,0,9,0,1,3,4
3184281163,0,20,0,3,1,5
3184280845,0,12,1,4,5,5
3184280232,0,11,0,1,1,3
3184279894,0,12,0,2,3,5
3184279883,2,13,0,3,2,4
3184278861,3,7,0,3,1,4
3184278063,0,12,0,1,1,3
3184277768,2,2,0,2,3,2
3184276920,2,4,,,,
3184276599,3,10,0,2,2,5
3184275856,1,9,0,2,2,4
3184275741,3,7,0,3,3,4
3184274637,0,4,0,3,3,4
3184274322,1,10,,,,
3184274301,0,17,0,3,3,4
3184274287,2,11,0,1,1,3
3184273939,3,10,1,3,3,4
3184273475,3,9,1,2,4,4
3184273251,0,13,0,1,2,5
3184272985,3,3,1,4,4,2
3184271152,0,12,0,2,3,4
3184270786,0,8,1,3,4,5
3184268728,0,7,0,4,5,4
3184264308,1,12,0,1,4,3
3184264187,2,12,0,1,1,3
3184263547,3,7,0,1,4,4
3184262331,1,14,0,1,5,4
3184260309,2,5,0,1,2,3
3184259210,0,16,0,1,5,3
3184258913,1,10,1,3,3,5
3184258903,1,8,0,2,3,4
3184257855,0,7,0,1,5,4
3184256084,0,11,0,4,3,3
3184256065,2,11,0,1,3,3
3184255501,0,3,,,,
3184255386,3,12,0,2,5,4
3184254094,0,7,0,2,5,4
3184252343,0,11,1,2,5,5
3184251882,3,9,0,1,3,5
3184251768,3,10,0,2,4,4
3184251573,0,12,0,2,2,5
3184251497,3,10,0,2,2,4
3184251406,0,11,0,2,5,4
3184251286,0,11,,,,
3184250947,0,10,0,4,3,3
3184250806,3,1,,,,
3184250072,0,12,0,2,2,5
3184247995,0,13,1,1,4,5
3184247770,2,1,0,2,1,5
3184247522,1,6,0,3,5,5
3184247034,1,10,1,3,4,3
3184245811,3,10,0,1,4,3
3184244210,3,11,0,3,5,5
3184242466,3,8,0,4,3,2
3184241972,3,6,0,3,3,3
3184241293,0,9,0,3,2,3
3184241139,0,14,0,1,2,5
3184240088,3,12,1,4,4,4
3184238588,0,12,0,2,1,5
3184236205,0,12,0,2,2,3
3184235404,0,9,0,1,2,4
3184228563,0,13,1,1,5,4
3184228262,0,5,0,3,3,4
3184226769,2,5,0,2,1,3
3184225467,2,4,,,,
3184224197,0,11,1,4,5,3
3184223787,3,12,1,1,2,3
3184223243,0,12,0,4,3,5
3184223188,2,11,1,3,5,5
3184222629,1,16,,,,
3184222282,3,3,0,1,5,3
3184221964,1,9,1,1,5,3
3184220898,1,7,0,2,2,3
3184220023,3,11,1,2,,
3184217242,2,6,1,4,2,5
3184216968,0,10,1,2,1,4
3184214778,0,13,0,2,3,4
3184213917,1,13,,,,
3184211660,0,9,0,3,1,4
3184210770,1,16,0,2,2,5
3184210143,0,12,0,2,3,3
3184209355,0,13,0,4,4,5
3184209019,0,1,1,1,5,3
3184208322,0,6,0,4,3,3
3184208287,0,15,0,1,1,2
3184207383,0,9,0,3,4,3
3184207176,2,15,0,1,1,5
3184206129,3,15,0,2,3,2
3184205825,2,13,1,3,5,4
3184205824,0,9,1,3,4,4
3184205213,1,7,,,,
3184205153,0,13,1,2,3,4
3184204876,0,14,0,4,3,3
3184204651,3,10,0,2,1,4
3184202656,1,12,0,3,3,3
3184201512,2,6,0,1,2,3
3184200772,3,9,0,3,4,2
3184200739,1,11,1,3,3,2
3184196326,0,9,1,3,3,5
3184194457,0,5,0,4,5,3
3184194137,3,11,,,,
3184191618,3,8,0,3,2,5
3184190320,0,15,1,1,3,5
3184186007,0,12,0,3,3,5
3184185491,3,1,1,3,4,4
3184183607,3,11,0,3,4,4
3184183143,0,7,0,3,3,5
3184182797,0,13,,,,
3184182272,2,13,1,3,4,3
3184180704,0,1,0,2,2,2
3184177880,0,3,0,2,2,4
3184177727,0,10,0,1,5,4
3184176956,1,10,0,4,3,4
3184176617,0,9,1,3,4,4
3184175370,3,7,0,3,2,2
3184174667,0,6,1,3,3,3
3184174252,2,11,0,1,5,3
3184173491,3,14,0,3,3,4
3184173296,0,10,0,4,5,5
3184169927,0,12,1,2,2,5
3184169506,3,4,0,2,3,5
3184168698,0,8,1,3,5,3
3184168035,0,14,1,2,5,2
3184166733,0,6,,,,
3184165480,0,8,0,2,3,4
3184165006,0,11,0,1,3,4
3184164254,0,11,0,2,3,5
3184162935,0,9,0,2,2,4
3184162911,1,4,,,,
3184162457,2,12,0,1,5,3
3184161442,1,11,0,4,5,3
3184160090,1,5,0,3,3,3
3184159433,1,7,0,1,3,2
3184158117,2,11,0,1,5,4
3184156873,0,1,0,2,5,3
3184156290,0,9,0,1,3,4
3184155890,1,8,0,3,3,2
3184154766,0,4,1,2,3,3
3184151814,1,10,0,3,4,5
3184151229,0,12,0,1,5,2
3184150779,1,12,0,1,2,4
3184149140,3,12,0,1,1,4
3184148033,3,9,1,3,3,3
3184147996,0,5,0,2,2,4
3184143938,2,11,0,2,3,4
3184141778,0,13,0,2,5,4
3184141325,0,10,0,2,3,4
3184141274,0,13,0,3,2,5
3184140339,2,12,1,1,4,4
3184140161,1,12,0,3,3,3
3184139547,0,8,1,1,1,3
3184138224,0,9,1,4,3,5
3184138137,0,8,1,3,3,2
3184138096,3,13,0,2,4,4
3184137459,2,6,0,1,4,4
3184136909,0,8,0,2,2,3
3184135723,3,7,0,2,3,4
